Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTPC,c0b,C10,0.01250096026,0.00724893776,0.01250096026
SMRI,FTPC,c0b,F86,-0.01248367152,0.00780731164,0.01248367152
SMRI,FTPC,c0b,F165,-0.0124653685,0.0073109740000000005,0.0124653685
SMRI,FTPC,c0b,P97,-0.0120540986,0.007738934,0.0120540986
SMRI,FTPC,c0b,F20,-0.0119629032,0.008017592399999999,0.0119629032
SMRI,FTPC,c0b,P36,-0.01166303464,0.0095058532,0.01166303464
SMRI,FTPC,c0b,P18,0.011519590940000001,0.00898673048,0.011519590940000001
SMRI,FTPC,c0b,F143,-0.0114366037,0.00753079824,0.0114366037
SMRI,FTPC,c0b,F66,0.0113835506,0.00734171976,0.0113835506
SMRI,FTPC,c0b,F101,-0.01134255926,0.0079903726,0.01134255926
SMRI,FTPC,c0b,P67,0.0113000805,0.007971433259999999,0.0113000805
SMRI,FTPC,c0b,F59,0.01120235718,0.00820481616,0.01120235718
SMRI,FTPC,c0b,F80,-0.011182252747999999,0.0078038177,0.011182252747999999
SMRI,FTPC,c0b,P49,0.01111800574,0.0075564544999999995,0.01111800574
SMRI,FTPC,c0b,F38,0.01091752102,0.0079408618,0.01091752102
SMRI,FTPC,c0b,F132,0.0107761324,0.00726208822,0.0107761324
SMRI,FTPC,c0b,P76,-0.01077324378,0.00856719586,0.01077324378
SMRI,FTPC,c0b,F8,0.01066027336,0.007827551339999999,0.01066027336
SMRI,FTPC,c0b,P22,-0.01065939909,0.007306814640000001,0.01065939909
SMRI,FTPC,c0b,F93,0.010455467,0.008101562500000001,0.010455467
SMRI,FTPC,c0b,P6,0.010386460699999999,0.0077125548,0.010386460699999999
SMRI,FTPC,c0b,F140,-0.0103153119,0.00769936006,0.0103153119
SMRI,FTPC,c0b,C21,0.0102924595,0.00710167134,0.0102924595
SMRI,FTPC,c0b,C25,0.010280734195999999,0.008588357119999999,0.010280734195999999
SMRI,FTPC,c0b,P12,0.010186884640000001,0.008299005279999999,0.010186884640000001
SMRI,FTPC,c0b,F7,0.010164358,0.007309065340000001,0.010164358
SMRI,FTPC,c0b,P80,-0.0101372287,0.006936461120000001,0.0101372287
SMRI,FTPC,c0b,C5,0.01009461096,0.0077308900799999995,0.01009461096
SMRI,FTPC,c0b,P27,-0.0099711231,0.00755546292,0.0099711231
SMRI,FTPC,c0b,C14,-0.00986525368,0.00765105472,0.00986525368
SMRI,FTPC,c0b,P82,-0.009843773900000002,0.00792470554,0.009843773900000002
SMRI,FTPC,c0b,F133,-0.009785638919999999,0.007409418200000001,0.009785638919999999
SMRI,FTPC,c0b,C24,0.009697248423999999,0.0075461324,0.009697248423999999
SMRI,FTPC,c0b,F118,-0.00965669752,0.0071052678199999995,0.00965669752
SMRI,FTPC,c0b,F27,0.0095937788,0.00804164774,0.0095937788
SMRI,FTPC,c0b,F81,-0.00945712646,0.008340942760000001,0.00945712646
SMRI,FTPC,c0b,C22,0.00939382298,0.007853214899999999,0.00939382298
SMRI,FTPC,c0b,F149,0.009275529360000001,0.00806592186,0.009275529360000001
SMRI,FTPC,c0b,F163,-0.00924902712,0.00680744646,0.00924902712
SMRI,FTPC,c0b,P86,-0.00919420198,0.00784524554,0.00919420198
SMRI,FTPC,c0b,P124,-0.00916293862,0.00776334656,0.00916293862
SMRI,FTPC,c0b,P3,-0.0091574403,0.00806406284,0.0091574403
SMRI,FTPC,c0b,F77,-0.009131819400000001,0.007705035220000001,0.009131819400000001
SMRI,FTPC,c0b,C6,0.00899185588,0.00786830808,0.00899185588
